movie_id,description,language,rating,writer,director,cast,genre,name,,,,,
tt34941,"After the closure of their shipyard in Northern Spain, a few former workers: Santa, José, Lino, Amador, Sergei and Reina keep in touch. They meet mainly at a bar owned by their former colleague Rico. Santa is the most superficially confident and the unofficial leader of the group. A court case hangs over him relating to a shipyard lamp he smashed during protest against the closure. José is bitter that his wife, Ana, is employed when he is not. The gap between them is widening and he is fearful that she will leave him for a co-worker. Despite arthritic legs, Ana endures night shifts at a fish factory and thinks her looks are now lost. Not everyone seems to agree including her boss. Lino, an aging family man doggedly pursuing positions beyond his qualifications. The oldest member of the group, Amador, has degenerated into alcoholism after being abandoned by his wife; maintaining an increasingly transparent pretense that his wife will soon return from holiday.", English ,6.7,,,,"""Drama"", ""Horror"", ""Action"", ""Thriller"", ""Science Fiction""",The Last Time I Committed Suicide,,,,,
tt227975,"Martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. A vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to Mister, a death dealing, rogue vampire hunter, to get Martin safely north to Canada, the continent's New Eden.",pt,6.4,,,,"""Drama""",Praia do Futuro,,,,,
tt60422,"Neal Cassady is living the beat life during the 1940s, working at The Tire Yard and and philandering around town. However, he has visions of a happy life with kids and a white picket fence. When his girlfried, Joan, tries to kill herself he gets scared and runs away. But when Joan reappears will he take the chance at that happiness, or will he turn his back on it?", English ,6.2,,,,"""Drama""",Another Happy Day,,,,,
tt81390,"Donato fails in his attempt to save a drowning man, and meets one of the man's friends. He decides to start his life over, but pieces of his past keep coming after him.", English ,6.2,,,,"""Comedy"", ""Drama""",A Lonely Place to Die,,,,,
tt10981,A wedding at her parents' Annapolis estate hurls high-strung Lynn into the center of touchy family dynamics., English ,5.8,,,,"""Adventure"", ""Action"", ""Thriller"", ""Crime""",Nothing,,,,,
tt225235,A group of five mountaineers are hiking and climbing in the Scottish Highlands when they discover a young Serbian girl buried in a small chamber in the wilderness. They become caught up in a terrifying game of cat and mouse with the kidnappers as they try to get the girl to safety.,Russian,7.3,,,,"""Comedy"", ""Fantasy"", ""Science Fiction""",–ì–µ–æ–≥—Ä–∞—Ñ –≥–ª–æ–±—É—Å –ø—Ä–æ–ø–∏–ª,,,,,
tt14902,"The film tells the story of two good friends who live together, Andrew (Andrew Miller), an agoraphobic travel agent who works from his home, and Dave (David Hewlett), a loser who works in an office where he is treated with contempt. Just when it seems things can't get any worse for the two, the entire world outside of their house disappears and is replaced with an endless white void.", English ,7.1,,,,"""Drama""",1776,,,,,
tt121676,"Victor Sluzhkin signs on as a teacher of geography in a secondary school in his native Perm (in the Urals) and gets lost in a haze of hard vodka, desperate love for a nymphet-like student and the stress of educating teenagers. Geographer, as the students immediately dub Sluzhkin, attempts to escape from the grueling, dull, stultifying reality of Russia's provincial life in a rafting tour to the Urals. Accompanied by wild, adventure-seeking adolescents, faced with the numerous grim surprises of the nature, Geographer is poised to find himself and his own truth.", English ,5.2,,,,"""Drama"", ""Comedy"", ""History"", ""Music""",Inescapable,,,,,
tt22301,"The film focuses on the representatives of the Thirteen original colonies who participated in the Second Continental Congress. 1776 depicts the three months of deliberation (and, oftentimes, acrimonious debate) that led up to the signing of one of the most important documents in the History of the United States, the Declaration of Independence.", English ,6.1,,,,"""Thriller"", ""Romance""",Hell's Angels,,,,,
tt20065,"Twenty-five years ago Adib (Alexander Siddig, Syriana, Cairo Time), a promising young officer in the Syrian military police, suddenly left Damascus under suspicious circumstances. Abandoning the love of his life Fatima (Marisa Tomei, The Wrestler, The Ides of March), he made his way to Canada and wiped the slate clean. With a beautiful wife, two grown daughters, and a great job in Toronto, Adib is confident he s built a successful life from scratch. But when his daughter Muna suddenly disappears in Damascus, his past threatens to violently catch up to him. Teaming up with a Canadian emissary (Joshua Jackson, Fringe), Adib must now confront the turmoil he thought he left behind so many years ago in order to find Muna.", English ,5.7,,,,"""Action"", ""Drama"", ""History""",Purple Violets,,,,,
tt257087,"Two brothers attending Oxford enlist with the Royal Flying Corps when World War I breaks out. Roy and Monte Rutledge have very different personalities. Monte is a freewheeling womanizer, even with his brother's girlfriend Helen. He also proves to have a yellow streak when it comes to his Night Patrol duties. Roy is made of strong moral fiber and attempts to keep his brother in line. Both volunteer for an extremely risky two man bombing mission for different reasons. Monte wants to lose his cowardly reputation and Roy seeks to protect his brother. Roy loves Helen; Helen enjoys an affair with Monte; before they leave on their mission over Germany they find her in still another man's arms.  Their assignment to knock out a strategic German munitions facility is a booming success, but with a squadron of fighters bearing down on them afterwards, escape seems unlikely.", English ,4.5,,,,"""Comedy"", ""Drama"", ""Romance""",The Veil,,,,,
tt46420,"Patti Petalson is a promising writer, but her marriage and conventional job keep her from her dream. She longs to return to her writing, especially after running into her first love Brian Callahan, a successful crime novelist. Kate is Patti's best friend since college; she's a tough-talking schoolteacher who plays therapist to all Patti's problems, while she's got a few of her own.", English ,6.6,,,,"""Horror""",The Loved Ones,,,,,
tt114635,"The story springs from the real-world headlines of religious cults and mass suicides. With Veil, it begins 30 years ago, when members of a religious cult known as Heaven's Veil take their own lives. The truth behind what really happened remains buried deep in the memory of the sole survivor, a five-year-old girl, who returns to the compound with a documentary crew as an adult. They soon discover something that is far more terrifying than anything they could have imagined.", English ,4.1,,,,"""Horror""",The Helpers,,,,,
tt158150,"Lola Stone asked Brent Mitchell to the prom, but Brent said no, and now he's screwed. What happens when Lola doesn't get what she wants? She enlists Daddy's help to throw a prom of her own, where she is queen and Brent is king -- whether he likes it or not. THE LOVED ONES is what happens when puppy love goes horribly, violently wrong. Brent should have said yes...", English ,5.2,,,,"""Horror""",How to Fall in Love,,,,,
tt251979,"Seven friends from Sacramento, California head out on a documented road trip to Las Vegas. Their trip takes a very unexpected turn for the worse when their back tires mysteriously blow out. A couple miles down the road, they find a little gas station Diner/Motel, run by the most friendly, polite and ""helpful"" people. It appears that their problems are solved, but boy are they wrong! When convinced by ""The Helpers"" to stay overnight, the friends all wake up in their rooms to a new kind of gruesome and bloody terror!", English ,4.4,,,,"""Comedy"", ""Romance"", ""TV Movie""",The Perfect Wave,,,,,
tt874,"An accountant, who never quite grew out of his awkward teenage years, finds himself with a dating coach - she happens to be his high school crush as well. Thanks to his coach, he gets a pretty woman he has his sights on for some time, but realizes they are incompatible. Meanwhile, his dating lessons with his teenage crush reawaken old feelings. Not realizing the feelings are mutual, he finds himself unable to act on them due to his fear of being rejected by the one he truly loves.", English ,7.5,,,,"""Romance"", ""Adventure"", ""Drama""",A Man for All Seasons,,,,,
tt10774,"“The Perfect Wave” is the true story of Ian McCormack who grew up surfing the waters of New Zealand. Wanting to dive deeper, Ian sets out on a journey with his best friend that will change his life as they chase the perfect wave.", English ,7.7,,,,"""Drama"", ""History""",Network,,,,,
tt770,A Man for All Seasons is the filmed version of the life of Thomas More. An English man comes to Sir Thomas More to ask if he can divorce his wife since King Henry VIII has made it illegal. Sir Thomas More stands up in opposition to the King even though he knows he’s risking his own life. An award winning film from 1966., English ,7.7,,,,"""Drama""",Gone with the Wind,,,,,
tt266102,A TV network cynically exploits a deranged ex-TV anchor's ravings and revelations about the media for their own profit., English ,6.5,,,,"""Drama"", ""Romance"", ""War""",Desert Dancer,,,,,
tt29715,An American classic in which a manipulative woman and a roguish man carry on a turbulent love affair in the American south during the Civil War and Reconstruction., English ,6.2,,,,"""Drama""",Major Dundee,,,,,
tt25209,"Inspirational true story of Iranian dancer Afshin Ghaffarian, who risked his life for his dream to become a dancer despite a nationwide dancing ban.", English ,7.3,,,,"""War"", ""Western""",Annie Get Your Gun,,,,,
